instance,element_id,MISES,S11,S22,S33,S12,S13,S23
PART-1-1,349,30.981,-30.7555,0.18731,0.218212,0.684132,0.0218059,0.0111435
PART-1-1,350,30.981,-30.7555,0.18731,0.218212,0.684132,-0.0218069,-0.0111435
PART-1-1,351,30.6715,-30.6321,-0.0828358,0.135167,0.503739,-0.0156765,-0.0667368
PART-1-1,352,30.6715,-30.6321,-0.0828358,0.135167,0.503738,0.0156754,0.0667368
PART-1-1,353,31.1172,-30.9709,0.160615,0.0939443,0.626666,0.00913797,-0.00641667
PART-1-1,354,31.1172,-30.9709,0.160615,0.0939443,0.626666,-0.00913903,0.00641668
PART-1-1,355,30.5995,-30.4926,-0.0291098,0.219585,0.468048,-0.00654153,-0.0537999
PART-1-1,356,30.5995,-30.4926,-0.0291098,0.219585,0.468048,0.00654044,0.0537999
PART-1-1,357,31.1517,-31.0633,0.109705,0.0385585,0.54295,0.00305564,-0.0152535
PART-1-1,358,31.1517,-31.0633,0.109705,0.0385585,0.54295,-0.00305675,0.0152535
PART-1-1,359,30.5853,-30.4396,0.0168358,0.254008,0.438711,-0.00250018,-0.0480525
PART-1-1,360,30.5853,-30.4396,0.0168358,0.254008,0.438711,0.00249903,0.0480525
PART-1-1,361,31.1558,-31.0958,0.0806399,0.0189875,0.458847,0.000580487,-0.018717
PART-1-1,362,31.1558,-31.0958,0.0806399,0.0189875,0.458847,-0.000581656,0.018717
PART-1-1,363,30.5844,-30.4273,0.0336762,0.262687,0.408617,-0.000745768,-0.0463976
PART-1-1,364,30.5844,-30.4273,0.0336762,0.262687,0.408617,0.000744562,0.0463976
PART-1-1,365,31.1561,-31.0979,0.0834318,0.0191956,0.375301,-0.000770035,-0.018791
PART-1-1,366,31.1561,-31.0979,0.0834318,0.0191956,0.375301,0.00076881,0.018791
PART-1-1,367,30.5847,-30.4414,0.0173037,0.253591,0.378342,0.000957002,-0.0479099
PART-1-1,368,30.5847,-30.4414,0.0173037,0.253591,0.378342,-0.000958263,0.0479099
PART-1-1,369,31.1525,-31.0696,0.118124,0.039174,0.291291,-0.00313433,-0.0154711
PART-1-1,370,31.1525,-31.0696,0.118124,0.039174,0.291291,0.00313305,0.0154711
PART-1-1,371,30.5984,-30.4963,-0.0282371,0.218773,0.348973,0.00481284,-0.0535287
PART-1-1,372,30.5984,-30.4963,-0.0282371,0.218773,0.348973,-0.00481415,0.0535287
PART-1-1,373,31.1182,-30.9813,0.174651,0.0949218,0.20665,-0.00893147,-0.0067439
PART-1-1,374,31.1182,-30.9813,0.174651,0.0949218,0.20665,0.00893013,0.0067439
PART-1-1,375,30.6705,-30.6384,-0.0811644,0.134043,0.315303,0.013533,-0.0664056
PART-1-1,376,30.6705,-30.6384,-0.0811644,0.134043,0.315303,-0.0135343,0.0664056
PART-1-1,377,30.9814,-30.768,0.20535,0.219412,0.144126,-0.0210393,0.0108258
PART-1-1,378,30.9814,-30.768,0.20535,0.219412,0.144126,0.0210379,-0.0108258
PART-1-1,379,30.9198,-30.9596,-0.0441763,-0.0412421,0.227715,0.0293181,-0.0864537
PART-1-1,380,30.9198,-30.9596,-0.0441763,-0.0412421,0.227715,-0.0293195,0.0864537
PART-1-1,381,30.5874,-30.3317,0.0400297,0.463703,0.178367,-0.038383,0.0246293
PART-1-1,382,30.5874,-30.3317,0.0400297,0.463703,0.178367,0.0383816,-0.0246293
PART-1-1,383,31.3972,-31.3976,0.327417,-0.339667,-0.0232611,0.0404764,-0.0675165
PART-1-1,384,31.3972,-31.3976,0.327417,-0.339667,-0.0232611,-0.0404778,0.0675165
PART-1-1,385,30.0723,-29.8624,-0.386311,0.772053,0.0195161,-0.024606,-0.0605662
PART-1-1,386,30.0723,-29.8624,-0.386311,0.772053,0.019516,0.0246046,0.0605662
PART-1-1,387,31.4073,-31.6352,-0.226698,-0.483514,1.62452,-0.0330178,0.0530561
PART-1-1,388,31.4073,-31.6352,-0.226698,-0.483514,1.62452,0.0330163,-0.053056
PART-1-1,389,35.6081,-33.6324,2.67115,0.797657,-2.1936,0.136519,0.0278348
PART-1-1,390,35.6081,-33.6324,2.67115,0.797657,-2.1936,-0.136521,-0.0278348
PART-1-1,391,26.9758,-27.1922,-7.85073,1.89585,4.79802,-0.288487,-0.509309
PART-1-1,392,26.9758,-27.1922,-7.85073,1.89585,4.79802,0.288485,0.509309
PART-1-1,393,54.6368,-7.37437,24.4303,3.16551,-26.7866,0.188711,3.87672
PART-1-1,394,54.6368,-7.37437,24.4303,3.16551,-26.7866,-0.188713,-3.87672
PART-1-1,395,77.5847,2.42835,-18.7715,-4.95755,-43.2955,0.171287,-4.01589
PART-1-1,396,77.5847,2.42835,-18.7715,-4.95755,-43.2955,-0.171289,4.01589
